run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,feature_mode,graph_curvature,hyperbolic_readout,learnable_curvature,readout_clip,readout_scale,rho_quantile
glue|bert-base-uncased|cola_wide|no_graph|t23|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,23,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=0.0,256,cosine,cat,0.0002,4,512,128,0.999,0.0,44.83,128.31,0.10892,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t24|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,24,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=256;tau=0.999;weight_decay=5e-05,128,cosine,max,0.001,2,256,256,0.999,5e-05,49.59,125.58,0.10673,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t25|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,25,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=1e-05,64,cosine,cat,0.0002,2,512,128,0.999,1e-05,44.77,128.16,0.10858,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t26|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,26,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=256;tau=0.999;weight_decay=1e-05,64,cosine,cat,2e-05,4,512,256,0.999,1e-05,16.81,128.81,0.10827,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t27|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,27,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=0.0,256,cosine,cat,2e-05,2,512,128,0.999,0.0,25.56,129.07,0.1101,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t28|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,28,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=128;scorer_hidden=128;tau=0.999;weight_decay=1e-05,256,cosine,max,0.0002,2,128,128,0.999,1e-05,43.52,126.21,0.10726,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t29|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,29,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=128;scorer_hidden=128;tau=0.999;weight_decay=5e-05,64,cosine,cat,2e-05,2,128,128,0.999,5e-05,4.16,127.46,0.10858,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t30|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,30,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=128;tau=0.999;weight_decay=0.0,64,cosine,max,0.0002,4,256,128,0.999,0.0,46.64,129.47,0.10647,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t31|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,31,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=128;tau=0.999;weight_decay=0.0,64,cosine,cat,0.0002,4,256,128,0.999,0.0,47.9,129.96,0.10827,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t32|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,32,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=256;tau=0.999;weight_decay=0.0,128,cosine,cat,0.0002,2,512,256,0.999,0.0,45.32,126.01,0.11264,0.0,,,,,,,,
