timestamp,run_tag,model,task,arm,pooling,graph_metric,graph_adj,hyperbolic_gnn,hyperbolic_readout,distractor_ratio,relational_distance,signal_position,tau,rho,curvature,knn_k,num_layers,epochs,batch_size,lr,seed,acc
2026-08-18 09:44:56,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.936
2026-08-18 09:46:07,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.922
2026-08-18 09:47:20,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.902
2026-08-18 09:48:32,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.95
2026-08-18 09:49:44,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.892
2026-08-18 09:50:56,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.882
2026-08-18 09:52:09,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.884
2026-08-18 09:53:24,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.81
2026-08-18 09:54:39,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.934
2026-08-18 09:55:55,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.708
2026-08-18 09:57:10,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.908
2026-08-18 09:58:16,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.96
2026-08-18 09:59:18,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.972
2026-08-18 10:00:20,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.94
2026-08-18 10:01:22,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.94
2026-08-18 10:02:24,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.958
2026-08-18 10:03:32,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.906
2026-08-18 10:04:41,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.86
2026-08-18 10:05:50,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.904
2026-08-18 10:06:59,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.854
2026-08-18 10:08:08,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.912
2026-08-18 10:09:22,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.882
2026-08-18 10:10:38,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.6
2026-08-18 10:11:54,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.958
2026-08-18 10:13:09,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.868
2026-08-18 10:14:25,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.882
2026-08-18 10:15:42,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.892
2026-08-18 10:17:00,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.662
2026-08-18 10:18:19,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.726
2026-08-18 10:19:37,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.574
2026-08-18 10:20:54,stress_followup,bert-base-uncased,stress,B_thresh,glot,poincare,threshold,0,1,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.92
2026-08-18 10:21:56,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.928
2026-08-18 10:22:53,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.902
