run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,feature_mode,gat_hidden_dim,graph_curvature,graph_metric,jk_mode,lr,num_layers,proj_dim,rho_quantile,scorer_hidden,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,gnn_input_clip,gnn_input_scale,hyp_gnn_type,hyperbolic_gnn
glue|bert-base-uncased|rte_wide|A|t24|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,24,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=64;graph_curvature=1.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.025;scorer_hidden=256;weight_decay=5e-05,cls_root_unit,64,1.0,poincare,cat,0.001,4,512,0.025,256,5e-05,55.6,177.19,0.0252,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t25|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,25,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=64;graph_curvature=2.25;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=128;rho_quantile=0.2;scorer_hidden=256;weight_decay=0.0,cls_root_unit,64,2.25,poincare,max,0.0002,2,128,0.2,256,0.0,55.23,162.07,0.19856,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t26|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,26,42,acc,feature_mode=unit;gat_hidden_dim=64;graph_curvature=2.25;graph_metric=poincare;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=256;rho_quantile=0.1;scorer_hidden=128;weight_decay=5e-05,unit,64,2.25,poincare,cat,0.0002,2,256,0.1,128,5e-05,52.35,162.59,0.09888,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t27|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,27,42,acc,feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=1.0;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=256;rho_quantile=0.38;scorer_hidden=128;weight_decay=1e-05,center_unit,256,1.0,poincare,max,2e-05,4,256,0.38,128,1e-05,49.82,159.63,0.37706,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t28|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,28,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=2.25;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=256;rho_quantile=0.05;scorer_hidden=256;weight_decay=0.0,cls_root_unit,256,2.25,poincare,max,0.0002,2,256,0.05,256,0.0,54.87,129.79,0.05018,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t29|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,29,42,acc,feature_mode=center;gat_hidden_dim=256;graph_curvature=4.0;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=512;rho_quantile=0.05;scorer_hidden=128;weight_decay=0.0,center,256,4.0,poincare,max,0.0002,4,512,0.05,128,0.0,47.65,153.64,0.04927,0.00391,,,,,
glue|bert-base-uncased|rte_wide|A|t30|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,30,42,acc,feature_mode=center;gat_hidden_dim=128;graph_curvature=2.25;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.1;scorer_hidden=256;weight_decay=0.0,center,128,2.25,poincare,cat,0.001,4,512,0.1,256,0.0,50.54,182.4,0.09896,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t31|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,31,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=1.0;graph_metric=poincare;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=512;rho_quantile=0.05;scorer_hidden=256;weight_decay=0.0,cls_root_unit,256,1.0,poincare,cat,0.0002,4,512,0.05,256,0.0,48.38,153.56,0.05005,0.00391,,,,,
glue|bert-base-uncased|rte_wide|A|t32|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,32,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=64;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=512;rho_quantile=0.38;scorer_hidden=128;weight_decay=1e-05,cls_root_unit,64,0.25,poincare,max,2e-05,2,512,0.38,128,1e-05,48.38,150.56,0.37799,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t33|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,33,42,acc,feature_mode=center;gat_hidden_dim=256;graph_curvature=4.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=256;rho_quantile=0.38;scorer_hidden=128;weight_decay=1e-05,center,256,4.0,poincare,cat,0.001,4,256,0.38,128,1e-05,50.18,162.64,0.37603,0.0,,,,,
